15, 15.000000, 1733252005
21, 17.000000, 1733252005
37, 18.000000, 1733252005
49, 19.000000, 1733252005
112, 20.000000, 1733252005
129, 23.000000, 1733252005
132, 24.000000, 1733252005
142, 25.000000, 1733252005
15, 15.062044, 1733252035
21, 17.052058, 1733252035
37, 18.228991, 1733252035
49, 18.872082, 1733252035
112, 19.984206, 1733252035
129, 22.910035, 1733252035
132, 24.158945, 1733252035
142, 25.012556, 1733252035
15, 15.008202, 1733252065
21, 16.875917, 1733252065
37, 18.033316, 1733252065
49, 19.108006, 1733252065
112, 19.893547, 1733252065
129, 22.801182, 1733252065
132, 24.290130, 1733252065
142, 24.964546, 1733252065
15, 14.808483, 1733252095
21, 16.945086, 1733252095
37, 18.013550, 1733252095
49, 19.178706, 1733252095
112, 20.137298, 1733252095
129, 22.838383, 1733252095
132, 24.103259, 1733252095
142, 25.193837, 1733252095
15, 14.881044, 1733252125
21, 16.875999, 1733252125
37, 18.153623, 1733252125
49, 18.985237, 1733252125
112, 20.006524, 1733252125
129, 22.650761, 1733252125
132, 24.232381, 1733252125
142, 25.105669, 1733252125
15, 14.742118, 1733252155
21, 17.015526, 1733252155
37, 18.305295, 1733252155
49, 19.161761, 1733252155
112, 20.129802, 1733252155
129, 22.789146, 1733252155
132, 24.384408, 1733252155
142, 25.123058, 1733252155
15, 14.761701, 1733252185
21, 17.196580, 1733252185
37, 18.264154, 1733252185
49, 19.184667, 1733252185
112, 20.323009, 1733252185
129, 22.649886, 1733252185
132, 24.436256, 1733252185
142, 25.107928, 1733252185
15, 14.951183, 1733252215
21, 17.090123, 1733252215
37, 18.167152, 1733252215
49, 19.246482, 1733252215
112, 20.288341, 1733252215
129, 22.634443, 1733252215
132, 24.412483, 1733252215
142, 24.994039, 1733252215
15, 14.751991, 1733252245
21, 17.065191, 1733252245
37, 18.331398, 1733252245
49, 19.325377, 1733252245
112, 20.234083, 1733252245
129, 22.682578, 1733252245
132, 24.506102, 1733252245
142, 24.895959, 1733252245
15, 14.847528, 1733252275
21, 16.819498, 1733252275
37, 18.370313, 1733252275
49, 19.209241, 1733252275
112, 20.152409, 1733252275
129, 22.810738, 1733252275
132, 24.464244, 1733252275
142, 24.907831, 1733252275
15, 14.787212, 1733252305
21, 16.902473, 1733252305
37, 18.294449, 1733252305
49, 19.182999, 1733252305
112, 20.160651, 1733252305
129, 22.797141, 1733252305
132, 24.325732, 1733252305
142, 24.697048, 1733252305
15, 14.894505, 1733252335
21, 16.760756, 1733252335
37, 18.158307, 1733252335
49, 19.424793, 1733252335
112, 19.935194, 1733252335
129, 22.571699, 1733252335
132, 24.247421, 1733252335
142, 24.846845, 1733252335
15, 14.733499, 1733252365
21, 16.733942, 1733252365
37, 17.979653, 1733252365
49, 19.646390, 1733252365
112, 19.799609, 1733252365
129, 22.582936, 1733252365
132, 24.068630, 1733252365
142, 24.723841, 1733252365
15, 14.534071, 1733252395
21, 16.656269, 1733252395
37, 17.962075, 1733252395
49, 19.421429, 1733252395
112, 19.922844, 1733252395
129, 22.816038, 1733252395
132, 23.916108, 1733252395
142, 24.957400, 1733252395
15, 14.626938, 1733252425
21, 16.518671, 1733252425
37, 17.823096, 1733252425
49, 19.237370, 1733252425
112, 19.792500, 1733252425
129, 22.616780, 1733252425
132, 24.124002, 1733252425
142, 24.932837, 1733252425
15, 14.820272, 1733252455
21, 16.655773, 1733252455
37, 17.597126, 1733252455
49, 19.349080, 1733252455
112, 19.605457, 1733252455
129, 22.425931, 1733252455
132, 24.112255, 1733252455
142, 25.035763, 1733252455
15, 14.961988, 1733252485
21, 16.784585, 1733252485
37, 17.473041, 1733252485
49, 19.269267, 1733252485
112, 19.416559, 1733252485
129, 22.338421, 1733252485
132, 24.210935, 1733252485
142, 25.255688, 1733252485
15, 14.879521, 1733252515
21, 16.576549, 1733252515
37, 17.368359, 1733252515
49, 19.469316, 1733252515
112, 19.258829, 1733252515
129, 22.461787, 1733252515
132, 24.315293, 1733252515
142, 25.179163, 1733252515
15, 14.675008, 1733252545
21, 16.432740, 1733252545
37, 17.363897, 1733252545
49, 19.348934, 1733252545
112, 19.448858, 1733252545
129, 22.249677, 1733252545
132, 24.284982, 1733252545
142, 25.391749, 1733252545
15, 14.681368, 1733252575
21, 16.394149, 1733252575
37, 17.152698, 1733252575
49, 19.530102, 1733252575
112, 19.371826, 1733252575
129, 22.219286, 1733252575
132, 24.238986, 1733252575
142, 25.379680, 1733252575
15, 14.456993, 1733252605
21, 16.295611, 1733252605
37, 17.122890, 1733252605
49, 19.305769, 1733252605
112, 19.155013, 1733252605
129, 22.116978, 1733252605
132, 24.423519, 1733252605
142, 25.191727, 1733252605
15, 14.216761, 1733252635
21, 16.503761, 1733252635
37, 16.924184, 1733252635
49, 19.392053, 1733252635
112, 19.239972, 1733252635
129, 22.064753, 1733252635
132, 24.221593, 1733252635
142, 25.405309, 1733252635
15, 14.267890, 1733252665
21, 16.507065, 1733252665
37, 16.690100, 1733252665
49, 19.260228, 1733252665
112, 19.404729, 1733252665
129, 21.892237, 1733252665
132, 24.208224, 1733252665
142, 25.353671, 1733252665
15, 14.044054, 1733252695
21, 16.389965, 1733252695
37, 16.830719, 1733252695
49, 19.026884, 1733252695
112, 19.221667, 1733252695
129, 22.125122, 1733252695
132, 24.012499, 1733252695
142, 25.128894, 1733252695
15, 13.913147, 1733252725
21, 16.464352, 1733252725
37, 16.802071, 1733252725
49, 18.923188, 1733252725
112, 19.217207, 1733252725
129, 22.352086, 1733252725
132, 24.205107, 1733252725
142, 25.093978, 1733252725
15, 13.776306, 1733252755
21, 16.690298, 1733252755
37, 16.826206, 1733252755
49, 19.012598, 1733252755
112, 19.079210, 1733252755
129, 22.318852, 1733252755
132, 24.065461, 1733252755
142, 25.032056, 1733252755
15, 13.781451, 1733252785
21, 16.635103, 1733252785
37, 17.008740, 1733252785
49, 18.846428, 1733252785
112, 19.090235, 1733252785
129, 22.490714, 1733252785
132, 23.974510, 1733252785
142, 25.147467, 1733252785
15, 13.946712, 1733252815
21, 16.735696, 1733252815
37, 17.006298, 1733252815
49, 18.903906, 1733252815
112, 19.002585, 1733252815
129, 22.374369, 1733252815
132, 23.905695, 1733252815
142, 24.927626, 1733252815
15, 13.830843, 1733252845
21, 16.684990, 1733252845
37, 17.162947, 1733252845
49, 18.723430, 1733252845
112, 18.767580, 1733252845
129, 22.486666, 1733252845
132, 24.125538, 1733252845
142, 24.891991, 1733252845
15, 13.802266, 1733252875
21, 16.498538, 1733252875
37, 17.190588, 1733252875
49, 18.860270, 1733252875
112, 18.839765, 1733252875
129, 22.392707, 1733252875
132, 24.345009, 1733252875
142, 25.010508, 1733252875
15, 13.648741, 1733252905
21, 16.374343, 1733252905
37, 17.341335, 1733252905
49, 18.968573, 1733252905
112, 18.650048, 1733252905
129, 22.599151, 1733252905
132, 24.261440, 1733252905
142, 25.084481, 1733252905
15, 13.439053, 1733252935
21, 16.476671, 1733252935
37, 17.438521, 1733252935
49, 19.167841, 1733252935
112, 18.733039, 1733252935
129, 22.671233, 1733252935
132, 24.276259, 1733252935
142, 25.163304, 1733252935
15, 13.399641, 1733252965
21, 16.394686, 1733252965
37, 17.424963, 1733252965
49, 19.181717, 1733252965
112, 18.856381, 1733252965
129, 22.634521, 1733252965
132, 24.244436, 1733252965
142, 25.136684, 1733252965
15, 13.305834, 1733252995
21, 16.389453, 1733252995
37, 17.580898, 1733252995
49, 19.295510, 1733252995
112, 18.786687, 1733252995
129, 22.415450, 1733252995
132, 24.485426, 1733252995
142, 25.009441, 1733252995
15, 13.212545, 1733253025
21, 16.288808, 1733253025
37, 17.587506, 1733253025
49, 19.234087, 1733253025
112, 18.990943, 1733253025
129, 22.658786, 1733253025
132, 24.540576, 1733253025
142, 25.050299, 1733253025
15, 12.965887, 1733253055
21, 16.159520, 1733253055
37, 17.493334, 1733253055
49, 19.379164, 1733253055
112, 19.067075, 1733253055
129, 22.626054, 1733253055
132, 24.376620, 1733253055
142, 25.022937, 1733253055
15, 13.048492, 1733253085
21, 16.320647, 1733253085
37, 17.708432, 1733253085
49, 19.590246, 1733253085
112, 18.975910, 1733253085
129, 22.417144, 1733253085
132, 24.487212, 1733253085
142, 25.072607, 1733253085
15, 13.120336, 1733253115
21, 16.501602, 1733253115
37, 17.732602, 1733253115
49, 19.532161, 1733253115
112, 19.162043, 1733253115
129, 22.358581, 1733253115
132, 24.712382, 1733253115
142, 25.070354, 1733253115
15, 13.326782, 1733253145
21, 16.633899, 1733253145
37, 17.748081, 1733253145
49, 19.609896, 1733253145
112, 19.356490, 1733253145
129, 22.456703, 1733253145
132, 24.657696, 1733253145
142, 24.825086, 1733253145
15, 13.259482, 1733253175
21, 16.537422, 1733253175
37, 17.801285, 1733253175
49, 19.633939, 1733253175
112, 19.202237, 1733253175
129, 22.213116, 1733253175
132, 24.428674, 1733253175
142, 24.576904, 1733253175
15, 13.076827, 1733253205
21, 16.760956, 1733253205
37, 17.891102, 1733253205
49, 19.452098, 1733253205
112, 19.288443, 1733253205
129, 22.233678, 1733253205
132, 24.579974, 1733253205
142, 24.598937, 1733253205
15, 12.921930, 1733253235
21, 16.703327, 1733253235
37, 17.700716, 1733253235
49, 19.252586, 1733253235
112, 19.172809, 1733253235
129, 22.321699, 1733253235
132, 24.790957, 1733253235
142, 24.575061, 1733253235
15, 13.120805, 1733253265
21, 16.516399, 1733253265
37, 17.784249, 1733253265
49, 19.333460, 1733253265
112, 18.967985, 1733253265
129, 22.521562, 1733253265
132, 24.897741, 1733253265
142, 24.702818, 1733253265
15, 12.904604, 1733253295
21, 16.314962, 1733253295
37, 17.576720, 1733253295
49, 19.111093, 1733253295
112, 19.019707, 1733253295
129, 22.761247, 1733253295
132, 25.114826, 1733253295
142, 24.710448, 1733253295
15, 12.780581, 1733253325
21, 16.531953, 1733253325
37, 17.464037, 1733253325
49, 19.270715, 1733253325
112, 19.064924, 1733253325
