1, 0.001000, 1732189040
2, 0.002000, 1732189040
3, 0.003000, 1732189040
4, 0.003000, 1732189040
1, 0.001000, 1732189055
2, 0.002000, 1732189055
3, 0.003000, 1732189055
4, 0.003000, 1732189055
1, 0.001000, 1732189096
2, 0.002000, 1732189096
3, 0.003000, 1732189096
4, 0.003000, 1732189096
1, 0.001000, 1732189125
2, 0.002000, 1732189125
3, 0.003000, 1732189125
4, 0.003000, 1732189125
1, 0.001000, 1732189140
2, 0.002000, 1732189140
3, 0.003000, 1732189140
4, 0.003000, 1732189140
1, 0.001000, 1732189226
2, 0.002000, 1732189226
3, 0.003000, 1732189226
4, 0.003000, 1732189226
1, 0.001000, 1732189628
2, 0.002000, 1732189628
3, 0.003000, 1732189628
4, 0.003000, 1732189628
1, 0.001000, 1732190123
2, 0.002000, 1732190123
3, 0.003000, 1732190123
4, 0.003000, 1732190123
1, 0.001000, 1732190142
2, 0.002000, 1732190142
3, 0.003000, 1732190142
4, 0.003000, 1732190142
1, 0.001000, 1732190153
2, 0.002000, 1732190153
3, 0.003000, 1732190153
4, 0.003000, 1732190153
